order_id,customer_id,order_date,product,quantity,amount,payment_mode
515,809,2026-06-10,Headphones,1,4370.6,UPI
516,395,2026-03-27,Keyboard,1,4477.83,Cash
517,437,2026-06-28,Keyboard,5,3789.15,Card
518,807,2026-06-08,Tablet,1,3454.86,Cash
519,910,2026-04-09,Tablet,4,352.66,UPI
520,375,2026-06-15,Keyboard,1,1895.52,Card
521,142,2026-03-03,Keyboard,1,4908.13,NetBanking
522,756,2026-05-29,Monitor,2,4701.82,Card
523,329,2026-03-10,Keyboard,4,1828.29,Cash
524,56,2026-03-30,Headphones,4,410.51,UPI
525,482,2026-06-23,Monitor,5,-100.0,Cash
526,463,2026-06-22,Mouse,1,3142.66,Card
527,914,2026-01-23,Laptop,4,4431.5,Card
528,296,2026-01-20,Laptop,2,4795.46,Cash
529,115,2026-05-08,Phone,2,3515.7,UPI
530,301,2026-06-24,Keyboard,2,2141.03,NetBanking
531,356,2026-06-15,Laptop,3,2158.64,Card
532,65,2026-03-01,Monitor,5,207.98,Cash
533,422,2026-06-17,Mouse,3,2935.65,NetBanking
534,608,2026-05-16,Monitor,5,3362.69,NetBanking
535,469,2026-02-03,Monitor,3,1590.0,Card
536,809,2026-05-04,Tablet,3,1374.04,UPI
537,152,2026-04-27,Phone,5,1830.29,Card
538,729,2026-02-16,Phone,2,2723.05,Card
539,244,2026-03-23,Keyboard,2,672.89,NetBanking
540,267,2026-02-22,Keyboard,1,1911.39,Cash
541,353,2026-04-25,Keyboard,2,824.93,Cash
542,125,2026-04-14,Headphones,2,4610.13,NetBanking
543,951,2026-01-02,Mouse,5,1669.07,Cash
544,663,2026-05-02,Tablet,5,3556.71,Card
545,819,2026-04-24,Tablet,1,2869.63,NetBanking
546,922,2026-06-23,Keyboard,1,296.4,Cash
547,26,2026-02-26,Headphones,3,2067.99,UPI
548,335,2026-06-14,Phone,5,369.66,Card
549,801,2026-03-13,Phone,1,4684.76,UPI
550,552,2026-06-23,Mouse,1,4262.31,NetBanking
551,200,2026-06-04,Keyboard,5,2503.28,UPI
552,931,2026-04-12,Phone,4,3367.16,Cash
553,396,2026-03-14,Tablet,3,1926.87,Cash
554,457,2026-01-23,Phone,4,4384.08,NetBanking
555,823,2026-02-11,Monitor,4,2268.27,NetBanking
556,143,2026-06-03,Laptop,2,4194.01,Card
557,311,2026-05-15,Tablet,1,2425.6,NetBanking
558,91,2026-06-13,Tablet,4,132.43,Card
559,570,2026-05-26,Monitor,2,2364.39,Card
560,191,2026-03-16,Keyboard,4,4178.19,UPI
561,843,2026-05-30,Tablet,4,4148.62,NetBanking
562,230,2026-01-01,Phone,3,231.52,Cash
563,979,2026-06-12,Headphones,1,3238.72,Cash
564,428,2026-06-26,Mouse,2,978.92,UPI
565,123,2026-05-07,Laptop,5,3847.12,Cash
566,596,2026-04-22,Monitor,3,2454.38,NetBanking
567,998,2026-01-31,Tablet,5,3501.8,UPI
568,866,2026-05-29,Laptop,2,1371.73,Cash
569,473,2026-02-04,Tablet,2,4403.75,UPI
570,280,2026-06-12,Tablet,1,1869.7,Cash
571,299,2026-01-20,Keyboard,2,2695.1,Card
572,784,2026-02-12,Keyboard,3,563.09,Cash
573,847,2026-03-19,Tablet,3,4240.47,UPI
574,548,2026-02-06,Laptop,2,2942.23,Cash
575,382,2026-04-16,Tablet,2,3916.16,UPI
576,224,2026-02-26,Monitor,2,857.32,UPI
577,428,2026-01-20,Laptop,2,2356.41,UPI
578,492,2026-06-26,Tablet,2,1806.23,NetBanking
579,912,2026-05-14,Monitor,3,4939.15,Card
580,727,2026-01-31,Phone,2,1592.95,Card
581,705,2026-02-02,Phone,2,1210.21,UPI
582,436,2026-01-29,Laptop,1,3485.01,NetBanking
583,776,2026-02-20,Laptop,1,2213.11,UPI
584,481,2026-03-06,Laptop,1,682.72,Cash
585,684,2026-01-25,Monitor,1,150.33,Card
586,602,2026-02-17,Mouse,3,4515.76,UPI
587,93,2026-03-13,Keyboard,3,813.23,Cash
588,165,2026-06-06,Phone,5,4290.18,UPI
589,102,2026-01-04,Keyboard,2,4115.97,Card
590,988,2026-05-18,Laptop,1,1481.1,Card
591,943,2026-05-02,Tablet,5,2570.56,Card
592,451,2026-01-28,Phone,3,3400.28,NetBanking
593,435,2026-02-28,Headphones,1,1149.94,Cash
594,127,2026-05-14,Phone,4,2382.92,Cash
595,722,2026-01-11,Laptop,3,1512.53,NetBanking
596,119,2026-04-27,Keyboard,3,1985.43,NetBanking
597,232,2026-03-16,Monitor,4,2814.19,Card
598,878,2026-05-02,Mouse,3,441.08,Card
599,14,2026-05-06,Mouse,1,4993.74,NetBanking
600,449,2026-06-23,Laptop,1,2661.05,Card
601,405,2026-06-01,Laptop,2,2063.06,UPI
602,373,2026-03-28,Phone,5,4878.52,NetBanking
603,126,2026-04-19,Mouse,4,1241.06,Cash
604,784,2026-05-29,Keyboard,3,3596.12,NetBanking
605,365,2026-06-04,Headphones,4,2431.55,Cash
606,151,2026-01-28,Laptop,3,3863.2,NetBanking
607,510,2026-02-04,Laptop,1,1231.03,UPI
608,851,2026-06-23,Laptop,2,434.32,NetBanking
609,620,2026-02-09,Tablet,5,3428.1,UPI
610,779,2026-05-14,Monitor,4,474.93,NetBanking
611,207,2026-05-08,Headphones,5,1538.46,Cash
612,556,2026-05-19,Keyboard,1,1783.72,UPI
613,441,2026-01-31,Headphones,4,4412.62,Cash
614,874,2026-04-28,Laptop,1,1944.05,Card
615,571,2026-03-19,Mouse,2,3331.11,NetBanking
616,442,2026-04-10,Headphones,1,758.99,NetBanking
617,676,2026-05-19,Keyboard,4,2813.54,NetBanking
618,576,2026-05-10,Laptop,4,4286.32,Cash
619,507,2026-04-07,Keyboard,3,2996.12,Cash
620,329,2026-06-01,Laptop,2,400.98,Cash
621,358,2026-05-30,Laptop,3,4066.81,NetBanking
622,100,2026-04-02,Headphones,3,2197.93,UPI
623,678,2026-03-02,Mouse,3,1296.72,UPI
624,933,2026-03-20,Laptop,3,3471.16,Card
625,21,2026-01-10,Headphones,4,2738.24,NetBanking
626,274,2026-05-01,Keyboard,1,199.97,Cash
627,387,2026-03-24,Keyboard,1,2894.73,NetBanking
628,103,2026-02-22,Tablet,4,3485.23,Cash
629,171,2026-04-04,Headphones,2,3112.66,NetBanking
630,651,2026-01-20,Monitor,5,,Card
631,295,2026-03-18,Keyboard,4,1399.26,Card
632,640,2026-01-24,Mouse,5,3740.15,UPI
633,607,2026-01-18,Keyboard,5,1750.51,NetBanking
634,438,2026-01-20,Mouse,3,1127.72,Cash
635,444,2026-03-22,Phone,4,3350.94,NetBanking
636,258,2026-04-27,Mouse,5,3162.32,Card
637,903,2026-06-30,Keyboard,2,191.16,NetBanking
638,219,2026-04-30,Tablet,5,3337.95,NetBanking
639,958,2026-06-10,Laptop,5,2873.97,Card
640,374,2026-03-03,Phone,3,2366.18,NetBanking
641,421,2026-01-17,Mouse,2,1661.4,NetBanking
642,274,2026-06-15,Phone,3,4136.18,Card
643,416,2026-02-08,Phone,1,1268.57,Card
644,817,2026-04-29,Headphones,5,4153.42,NetBanking
645,433,2026-01-10,Phone,2,3269.92,Cash
646,140,2026-03-13,Mouse,5,242.8,Card
647,660,2026-05-05,Monitor,1,4277.35,UPI
648,881,2026-03-22,Keyboard,3,4492.88,UPI
649,923,2026-04-04,Mouse,1,4779.93,NetBanking
650,966,2026-02-05,Phone,1,4215.07,UPI
651,535,2026-05-29,Monitor,5,3354.66,Cash
652,509,2026-03-02,Keyboard,1,4434.37,Cash
653,338,2026-04-10,Monitor,2,4178.44,NetBanking
654,224,2026-02-14,Phone,3,806.96,NetBanking
655,419,2026-05-31,Laptop,4,1346.1,Cash
656,717,2026-03-23,Keyboard,4,4748.68,NetBanking
657,700,2026-03-13,Monitor,2,1307.1,Cash
658,487,2026-03-20,Laptop,5,3606.79,UPI
659,862,2026-01-14,Mouse,2,3723.3,Cash
660,566,2026-06-13,Mouse,3,1984.98,UPI
661,548,2026-04-24,Headphones,1,4348.07,NetBanking
662,950,2026-03-07,Tablet,1,4892.16,Card
663,305,2026-02-11,Headphones,3,1130.89,NetBanking
664,809,2026-01-21,Monitor,4,266.02,NetBanking
665,755,2026-03-27,Mouse,4,2123.51,UPI
666,845,2026-03-08,Keyboard,1,885.68,Cash
667,431,2026-05-21,Mouse,3,3050.37,NetBanking
668,712,2026-01-14,Mouse,2,234.02,NetBanking
669,811,2026-01-01,Headphones,2,3241.38,Cash
670,322,2026-01-29,Phone,2,2921.47,Card
671,868,2026-04-16,Monitor,3,3010.68,NetBanking
672,490,2026-02-04,Tablet,2,4380.18,Cash
673,819,2026-01-22,Headphones,3,1480.81,Card
674,403,2026-05-27,Phone,1,4394.31,UPI
675,946,2026-06-06,Mouse,2,2836.8,UPI
676,998,2026-03-09,Mouse,2,2365.88,UPI
677,411,2026-06-03,Tablet,2,3128.22,UPI
678,982,2026-05-26,Laptop,1,1902.81,NetBanking
679,792,2026-04-27,Monitor,4,4607.95,UPI
680,230,2026-02-18,Monitor,3,3596.46,Cash
681,765,2026-02-03,Headphones,2,2521.42,Card
682,844,2026-06-23,Phone,4,1486.54,Card
683,419,2026-01-08,Tablet,3,3983.07,Card
684,633,2026-03-05,Tablet,5,2309.79,NetBanking
685,88,2026-02-04,Monitor,3,150.57,NetBanking
686,704,2026-04-09,Mouse,4,1139.87,Cash
687,75,2026-01-16,Laptop,3,566.87,Card
688,483,2026-06-05,Mouse,5,4550.31,UPI
689,6,2026-06-08,Headphones,3,1342.92,NetBanking
690,688,2026-05-24,Laptop,5,1917.42,Card
691,267,2026-05-07,Tablet,4,932.35,Card
692,92,2026-05-16,Headphones,2,1654.86,Cash
693,120,2026-02-02,Headphones,3,1635.02,Cash
694,949,2026-03-09,Keyboard,3,2207.42,Cash
695,447,2026-03-22,Mouse,4,4474.09,Card
696,570,2026-06-18,Mouse,4,4279.86,UPI
697,194,2026-02-28,Phone,1,828.24,NetBanking
698,267,2026-04-30,Headphones,1,901.42,NetBanking
699,42,2026-05-24,Headphones,4,2263.45,NetBanking
700,116,2026-02-07,Laptop,3,-100.0,UPI
701,209,2026-02-16,Monitor,2,4354.05,Cash
702,577,2026-05-30,Phone,5,4465.38,UPI
703,539,2026-02-16,Headphones,1,3857.55,Card
704,787,2026-01-25,Tablet,1,2540.74,Cash
705,698,2026-02-01,Headphones,3,4908.54,UPI
706,858,2026-01-08,Laptop,4,1685.34,NetBanking
707,465,2026-03-10,Keyboard,1,3178.95,Cash
708,994,2026-06-09,Headphones,3,314.85,Card
709,217,2026-06-14,Tablet,3,4330.07,UPI
710,762,2026-06-04,Headphones,1,446.55,NetBanking
711,262,2026-04-13,Laptop,1,972.25,Card
712,167,2026-04-14,Tablet,2,2003.66,UPI
713,306,2026-04-21,Mouse,3,2505.14,Card
714,368,2026-04-05,Keyboard,2,3361.05,NetBanking
715,457,2026-05-02,Tablet,5,4438.52,NetBanking
716,93,2026-04-05,Keyboard,2,3806.8,NetBanking
717,646,2026-01-11,Keyboard,3,2187.48,NetBanking
718,693,2026-06-25,Mouse,2,1198.73,NetBanking
719,540,2026-05-15,Laptop,3,3184.84,NetBanking
720,448,2026-05-03,Tablet,2,488.0,Card
721,701,2026-03-05,Keyboard,4,4524.23,Cash
722,583,2026-01-20,Laptop,5,333.87,UPI
723,523,2026-01-25,Headphones,5,2182.08,Cash
724,364,2026-01-21,Monitor,5,1348.82,UPI
725,117,2026-04-29,Phone,2,3728.53,NetBanking
726,47,2026-06-30,Tablet,3,508.12,NetBanking
727,776,2026-06-09,Monitor,3,3384.27,Cash
728,990,2026-02-17,Phone,2,4598.75,UPI
729,765,2026-03-08,Monitor,1,4912.71,NetBanking
730,548,2026-04-12,Laptop,1,187.78,Card
731,672,2026-06-27,Headphones,5,2437.89,NetBanking
732,311,2026-06-07,Tablet,4,3130.65,Cash
733,90,2026-01-04,Phone,1,712.94,UPI
734,713,2026-01-07,Phone,4,4855.55,Card
735,666,2026-06-10,Monitor,5,1284.72,Card
736,89,2026-04-29,Phone,4,1574.5,NetBanking
737,23,2026-02-09,Mouse,4,670.65,NetBanking
738,483,2026-04-26,Keyboard,2,196.18,Card
739,302,2026-04-11,Laptop,3,2890.21,UPI
740,106,2026-04-21,Headphones,4,3189.01,Cash
741,38,2026-05-05,Keyboard,5,2488.73,NetBanking
742,238,2026-05-16,Laptop,4,3600.02,Cash
743,567,2026-06-15,Headphones,4,411.2,UPI
744,507,2026-06-15,Tablet,4,3151.21,NetBanking
745,22,2026-02-19,Headphones,3,890.53,NetBanking
746,238,2026-05-31,Mouse,3,2587.42,NetBanking
747,135,2026-04-10,Headphones,3,4427.55,NetBanking
748,819,2026-02-11,Keyboard,2,4857.61,Cash
749,708,2026-06-20,Headphones,2,3771.35,Card
750,205,2026-05-06,Laptop,4,865.94,NetBanking
751,311,2026-05-23,Laptop,1,1250.12,Cash
752,903,2026-06-23,Phone,2,1377.96,UPI
753,827,2026-04-21,Laptop,5,411.96,Card
754,124,2026-05-05,Tablet,3,2853.71,Cash
755,788,2026-05-23,Tablet,2,328.71,UPI
756,724,2026-04-23,Monitor,4,347.07,UPI
757,999,2026-06-06,Keyboard,1,618.87,UPI
758,520,2026-06-11,Laptop,2,616.51,Cash
759,161,2026-04-24,Monitor,5,3668.91,NetBanking
760,751,2026-02-09,Mouse,3,4365.41,Cash
761,839,2026-02-21,Headphones,4,775.09,UPI
762,252,2026-05-02,Tablet,3,4190.59,Card
763,88,2026-04-17,Tablet,2,1403.48,Card
764,772,2026-04-18,Monitor,2,3792.19,Card
765,822,2026-04-15,Headphones,5,2201.23,Cash
766,967,2026-02-07,Monitor,1,245.84,UPI
767,87,2026-04-13,Monitor,2,1757.69,NetBanking
768,63,2026-01-10,Mouse,2,2027.0,UPI
769,647,2026-06-19,Keyboard,3,4902.23,NetBanking
770,412,2026-06-29,Keyboard,3,4440.34,Cash
771,932,2026-03-13,Keyboard,5,1786.37,Card
772,718,2026-06-14,Phone,5,2079.3,NetBanking
773,715,2026-06-16,Headphones,2,1791.73,Cash
774,87,2026-03-27,Headphones,2,281.15,Cash
775,219,2026-05-22,Tablet,5,554.82,Cash
776,776,2026-01-06,Laptop,5,3214.86,Cash
777,248,2026-03-19,Mouse,4,4177.92,UPI
778,750,2026-04-06,Tablet,5,393.73,Cash
779,127,2026-06-16,Laptop,4,333.89,Cash
780,587,2026-04-27,Tablet,2,3710.61,Card
781,359,2026-06-20,Monitor,5,1566.09,Card
782,732,2026-03-05,Laptop,3,1950.56,Card
783,843,2026-04-27,Laptop,2,3914.89,NetBanking
784,849,2026-01-24,Laptop,4,2119.06,Card
785,488,2026-01-20,Tablet,5,1152.44,NetBanking
786,603,2026-04-12,Monitor,3,2838.95,NetBanking
787,652,2026-04-23,Mouse,4,2174.77,NetBanking
788,844,2026-05-10,Phone,4,897.93,NetBanking
789,133,2026-05-12,Monitor,5,4843.36,UPI
790,712,2026-05-02,Laptop,2,1141.95,Cash
791,944,2026-06-04,Monitor,4,4763.93,UPI
792,124,2026-03-16,Laptop,5,1910.97,Card
793,121,2026-04-06,Tablet,3,1920.19,NetBanking
794,29,2026-02-06,Monitor,5,3976.9,NetBanking
795,50,2026-03-20,Tablet,2,4690.42,Card
796,839,2026-01-01,Laptop,5,3724.34,Cash
797,70,2026-04-17,Headphones,5,4365.09,Cash
798,580,2026-03-28,Monitor,4,2316.63,NetBanking
799,855,2026-06-05,Phone,2,3628.16,NetBanking
800,780,2026-04-25,Phone,3,2304.65,UPI
801,820,2026-06-09,Headphones,4,3161.38,Card
802,922,2026-05-19,Laptop,4,2037.45,Cash
803,662,2026-02-12,Mouse,1,533.8,Cash
804,575,2026-06-14,Keyboard,1,3261.28,Card
805,979,2026-05-28,Monitor,1,3131.65,Card
806,769,2026-01-05,Laptop,5,2431.59,Card
807,986,2026-02-22,Phone,5,192.97,NetBanking
808,87,2026-06-05,Tablet,4,4053.91,UPI
809,504,2026-01-06,Tablet,4,4323.67,Card
810,425,2026-05-16,Tablet,4,217.88,Cash
811,94,2026-01-26,Keyboard,2,661.76,Cash
812,148,2026-01-23,Phone,3,995.08,NetBanking
813,695,2026-06-07,Tablet,2,929.04,UPI
814,731,2026-04-10,Laptop,3,386.66,Card
815,423,2026-03-08,Headphones,1,4475.75,UPI
816,208,2026-06-02,Keyboard,2,1274.15,NetBanking
817,521,2026-04-09,Laptop,3,3786.71,UPI
818,326,2026-04-15,Laptop,4,2377.64,UPI
819,418,2026-01-05,Tablet,5,3204.35,UPI
820,253,2026-06-16,Monitor,2,3838.59,Cash
821,582,2026-01-22,Monitor,5,2093.06,Card
822,802,2026-04-06,Keyboard,2,4842.77,Card
823,551,2026-05-23,Headphones,1,4767.8,UPI
824,833,2026-06-08,Tablet,2,2376.8,UPI
825,62,2026-05-04,Tablet,5,4674.18,Cash
826,860,2026-03-31,Monitor,2,3431.99,Cash
827,47,2026-05-17,Keyboard,1,890.94,Cash
828,92,2026-02-01,Monitor,2,2036.99,Cash
829,900,2026-06-06,Keyboard,3,2216.62,Cash
830,651,2026-04-26,Tablet,2,1380.67,Cash
831,350,2026-06-03,Tablet,1,1132.06,Card
832,662,2026-06-05,Headphones,1,4619.06,UPI
833,689,2026-05-23,Mouse,4,950.33,NetBanking
834,552,2026-06-16,Mouse,1,497.63,UPI
835,914,2026-06-21,Headphones,1,4177.21,Cash
836,996,2026-06-03,Tablet,4,4082.63,Card
837,860,2026-06-28,Laptop,1,3863.03,NetBanking
838,380,2026-04-24,Laptop,2,4687.61,UPI
839,777,2026-04-02,Phone,1,1477.56,Cash
840,828,2026-03-01,Headphones,3,,UPI
841,288,2026-06-30,Mouse,5,2514.91,Card
842,8,2026-06-13,Headphones,1,1060.83,Cash
843,583,2026-02-13,Keyboard,2,2551.6,Card
844,67,2026-01-17,Phone,3,2982.01,Card
845,903,2026-03-12,Phone,1,2663.09,Cash
846,698,2026-04-27,Laptop,4,2844.57,UPI
847,875,2026-04-21,Monitor,4,4699.92,Cash
848,125,2026-04-30,Headphones,3,3432.85,UPI
849,906,2026-01-13,Tablet,4,3633.98,NetBanking
850,324,2026-02-19,Tablet,1,125.28,UPI
851,756,2026-06-26,Headphones,1,1205.58,Card
852,202,2026-03-21,Laptop,1,905.96,UPI
853,492,2026-01-07,Keyboard,3,2216.55,Cash
854,254,2026-03-03,Tablet,1,628.42,Cash
855,533,2026-01-19,Monitor,5,3991.14,NetBanking
856,783,2026-04-25,Keyboard,1,568.79,UPI
857,998,2026-01-09,Headphones,3,397.37,UPI
858,802,2026-04-24,Laptop,3,724.93,NetBanking
859,68,2026-01-15,Keyboard,1,598.96,Cash
860,871,2026-01-25,Keyboard,4,1969.13,Card
861,886,2026-06-18,Keyboard,1,3037.92,NetBanking
862,394,2026-04-20,Keyboard,5,2374.62,UPI
863,348,2026-06-22,Monitor,1,3289.51,NetBanking
864,530,2026-02-19,Laptop,1,1708.15,UPI
865,610,2026-06-01,Monitor,2,3595.17,Card
866,653,2026-04-01,Headphones,4,2593.6,NetBanking
867,191,2026-01-12,Laptop,2,1291.45,Cash
868,599,2026-06-16,Monitor,3,2235.66,Cash
869,598,2026-02-07,Phone,4,4437.59,Cash
870,618,2026-04-05,Laptop,5,1780.21,Card
871,59,2026-05-24,Monitor,1,1263.2,NetBanking
872,353,2026-02-21,Mouse,2,1057.49,UPI
873,350,2026-05-02,Mouse,4,1027.84,Cash
874,873,2026-03-27,Keyboard,3,2934.21,NetBanking
875,337,2026-04-27,Monitor,1,-100.0,NetBanking
876,225,2026-06-13,Phone,2,4607.77,NetBanking
877,639,2026-05-04,Mouse,3,1144.38,NetBanking
878,211,2026-01-02,Tablet,1,2061.53,UPI
879,367,2026-01-30,Phone,3,247.09,NetBanking
880,200,2026-04-03,Laptop,1,3193.54,Card
881,203,2026-02-26,Tablet,2,1492.09,Cash
882,868,2026-02-15,Phone,1,2817.07,Card
883,864,2026-01-26,Laptop,2,1382.76,NetBanking
884,671,2026-01-29,Tablet,2,3958.33,Cash
885,468,2026-04-06,Mouse,2,1276.73,NetBanking
886,900,2026-01-31,Phone,2,3583.62,Card
887,197,2026-06-27,Tablet,3,2709.52,NetBanking
888,652,2026-01-12,Monitor,5,1298.29,Card
889,875,2026-02-08,Tablet,2,2723.79,UPI
890,645,2026-02-02,Monitor,5,3998.5,NetBanking
891,215,2026-05-01,Monitor,5,3663.76,UPI
892,172,2026-06-15,Monitor,5,2592.21,Cash
893,511,2026-02-15,Tablet,3,2642.57,NetBanking
894,733,2026-05-02,Tablet,5,4783.18,NetBanking
895,654,2026-05-30,Mouse,1,4613.81,Card
896,225,2026-04-26,Monitor,2,4484.93,NetBanking
897,224,2026-04-07,Keyboard,2,1599.4,Cash
898,261,2026-02-04,Monitor,1,2797.7,Cash
899,456,2026-02-28,Keyboard,1,2642.22,NetBanking
900,525,2026-04-20,Headphones,4,3143.52,NetBanking
901,419,2026-05-08,Tablet,3,1900.81,NetBanking
902,26,2026-03-01,Tablet,1,979.87,Cash
903,924,2026-05-09,Keyboard,5,503.85,UPI
904,805,2026-02-28,Laptop,1,1454.48,UPI
905,369,2026-02-21,Tablet,2,287.58,Cash
906,257,2026-06-24,Monitor,3,1583.31,Card
907,723,2026-02-05,Monitor,5,3059.77,Cash
908,9,2026-03-14,Monitor,3,3873.37,NetBanking
909,969,2026-05-29,Monitor,1,2088.22,NetBanking
910,670,2026-02-08,Monitor,4,2611.97,Card
911,233,2026-02-23,Headphones,2,3644.35,NetBanking
912,740,2026-03-29,Monitor,1,4090.55,Cash
913,867,2026-06-28,Headphones,2,1020.45,NetBanking
914,461,2026-01-08,Tablet,2,4279.43,Card
915,313,2026-01-03,Headphones,3,4722.43,Cash
916,231,2026-06-25,Monitor,4,2153.82,Cash
917,334,2026-05-26,Monitor,1,2976.08,Card
918,158,2026-03-26,Keyboard,5,4888.49,NetBanking
919,391,2026-04-11,Laptop,5,1100.6,NetBanking
920,193,2026-03-26,Keyboard,4,2426.41,Cash
921,96,2026-06-22,Keyboard,2,939.98,UPI
922,847,2026-05-06,Laptop,2,3476.22,Card
923,72,2026-04-09,Tablet,2,4565.59,Card
924,299,2026-01-18,Headphones,1,3331.89,Cash
925,531,2026-03-25,Monitor,4,154.13,NetBanking
926,161,2026-02-03,Keyboard,4,4949.02,NetBanking
927,761,2026-02-22,Phone,2,436.94,Cash
928,443,2026-06-20,Headphones,2,4107.69,Cash
929,602,2026-06-25,Headphones,3,1094.57,Card
930,8,2026-04-25,Laptop,4,4956.32,Card
931,539,2026-05-26,Headphones,4,1711.57,NetBanking
932,590,2026-01-24,Tablet,4,291.52,Cash
933,718,2026-03-18,Headphones,5,4228.93,Card
934,426,2026-06-08,Mouse,4,1320.76,NetBanking
935,394,2026-02-16,Mouse,5,4563.08,UPI
936,403,2026-01-12,Phone,2,3523.36,Cash
937,904,2026-03-16,Mouse,1,3177.61,Card
938,931,2026-05-22,Laptop,3,2518.09,UPI
939,774,2026-03-25,Headphones,4,615.6,Card
940,259,2026-01-12,Headphones,1,1116.12,UPI
941,655,2026-04-29,Headphones,3,3502.98,NetBanking
942,877,2026-01-10,Laptop,3,1052.58,UPI
943,727,2026-03-25,Mouse,4,4593.97,NetBanking
944,473,2026-05-21,Mouse,2,434.36,NetBanking
945,144,2026-03-13,Monitor,2,2406.86,Card
946,859,2026-01-26,Phone,3,188.52,UPI
947,548,2026-02-13,Laptop,1,3733.09,Cash
948,158,2026-02-15,Phone,1,2259.22,Card
949,453,2026-06-12,Monitor,5,3514.04,UPI
950,400,2026-04-24,Laptop,5,3482.7,UPI
951,50,2026-02-21,Phone,3,3884.81,Card
952,205,2026-04-18,Laptop,1,547.79,Cash
953,841,2026-06-21,Laptop,2,1041.54,UPI
954,817,2026-06-20,Phone,2,4193.39,UPI
955,426,2026-03-25,Tablet,5,2611.25,Card
956,640,2026-05-19,Headphones,4,1114.88,UPI
957,238,2026-04-02,Tablet,2,1147.52,UPI
958,412,2026-01-04,Headphones,2,3304.56,NetBanking
959,226,2026-03-13,Mouse,5,423.48,Cash
960,45,2026-02-25,Headphones,3,429.92,NetBanking
961,105,2026-05-26,Phone,3,3591.4,UPI
962,615,2026-06-11,Mouse,4,1689.34,Card
963,341,2026-06-26,Tablet,4,959.12,UPI
964,344,2026-05-30,Headphones,4,186.48,Card
965,516,2026-01-04,Phone,1,2978.6,UPI
966,317,2026-04-20,Monitor,2,1258.34,UPI
967,62,2026-05-08,Tablet,2,774.02,Card
968,385,2026-01-10,Phone,5,1101.49,NetBanking
969,757,2026-02-04,Tablet,3,4398.93,UPI
970,534,2026-04-17,Mouse,3,3979.72,UPI
971,235,2026-03-26,Tablet,2,4249.98,Card
972,553,2026-06-20,Phone,2,364.96,NetBanking
973,534,2026-04-24,Mouse,1,1676.02,UPI
974,891,2026-02-19,Laptop,2,2509.05,Card
975,129,2026-06-01,Keyboard,2,549.62,Card
976,520,2026-04-30,Tablet,2,483.01,Card
977,251,2026-06-05,Phone,3,2177.68,Cash
978,591,2026-06-12,Phone,3,2296.53,NetBanking
979,82,2026-04-03,Headphones,4,4759.96,Card
980,483,2026-05-10,Keyboard,4,2262.74,Card
981,840,2026-05-04,Laptop,4,4773.41,NetBanking
982,875,2026-03-18,Keyboard,5,507.84,Card
983,567,2026-03-07,Headphones,4,3660.58,Cash
984,465,2026-05-24,Keyboard,4,1487.81,UPI
985,342,2026-05-01,Phone,2,769.62,Card
986,5,2026-05-09,Mouse,3,162.89,NetBanking
987,415,2026-04-12,Mouse,3,4635.89,NetBanking
988,502,2026-05-31,Laptop,4,1608.27,UPI
989,944,2026-05-25,Phone,2,709.94,NetBanking
990,981,2026-03-31,Keyboard,4,1350.77,Cash
991,714,2026-04-09,Headphones,2,382.75,Card
992,490,2026-04-03,Mouse,1,269.09,Card
993,268,2026-06-24,Phone,3,3066.63,Card
994,617,2026-06-19,Monitor,2,2933.87,UPI
995,120,2026-06-14,Mouse,4,3877.76,NetBanking
996,724,2026-01-21,Keyboard,2,2972.19,NetBanking
997,170,2026-03-06,Mouse,3,4165.77,NetBanking
998,601,2026-04-16,Monitor,1,1609.1,UPI
999,652,2026-03-30,Monitor,2,2905.8,Cash
1000,767,2026-04-12,Mouse,3,1126.68,UPI
1001,173,2026-01-01,Laptop,1,4100.31,NetBanking
1002,538,2026-03-15,Mouse,4,2142.53,Card
1003,181,2026-06-30,Phone,2,1935.79,NetBanking
1004,187,2026-01-29,Headphones,5,2562.81,Card
1005,191,2026-02-16,Monitor,2,1084.61,Cash
1006,924,2026-04-23,Mouse,5,4370.92,UPI
1007,890,2026-01-21,Tablet,1,3218.52,NetBanking
1008,128,2026-03-29,Laptop,5,1456.13,Card
1009,490,2026-01-26,Laptop,1,2477.45,Cash
1010,770,2026-06-20,Keyboard,1,4780.55,UPI
1011,217,2026-01-02,Headphones,5,2659.44,Cash
1012,955,2026-03-28,Keyboard,4,2481.04,Cash
1013,380,2026-03-29,Tablet,2,3441.11,Cash
1014,682,2026-06-06,Laptop,3,2052.51,Cash
1015,826,2026-04-27,Monitor,4,590.87,Card
1016,27,2026-05-16,Tablet,2,3049.35,Cash
1017,463,2026-06-18,Monitor,4,3129.92,NetBanking
1018,677,2026-06-13,Monitor,3,1020.88,UPI
1019,649,2026-01-12,Monitor,3,1865.01,NetBanking
1020,240,2026-04-13,Mouse,5,3073.14,UPI
1021,357,2026-05-02,Mouse,1,2196.79,NetBanking
1022,301,2026-02-06,Monitor,5,3075.15,UPI
1023,131,2026-01-23,Tablet,5,2539.83,NetBanking
1024,173,2026-01-30,Headphones,5,4492.4,Card
1025,250,2026-06-18,Mouse,1,1137.04,UPI
1026,446,2026-01-08,Phone,3,4967.47,NetBanking
1027,785,2026-03-07,Mouse,4,1473.75,UPI
